,Player,My Move,Opponent Move
65852,0.0,Nxe5,Bf4
65853,0.0,Nxf3+,Qxf3
65854,0.0,Nf6,Qe3
65855,0.0,Rhe8,Qxa7
65856,0.0,c6,Qa8+
65857,0.0,Kc7,Ra7
65858,1.0,e4,a5
65859,1.0,d4,b6
65860,1.0,e5,Bb7
65861,1.0,f4,e6
65862,1.0,Ne2,Bb4+
65863,1.0,Bd2,Bxd2+
65864,1.0,Nxd2,Ne7
65865,1.0,Rg1,Na6
65866,1.0,g3,c6
65867,1.0,Bg2,Qc7
65868,1.0,Nf3,O-O-O
65869,1.0,Qd2,Nd5
65870,1.0,O-O-O,Nab4
65871,1.0,Ng5,Nxa2+
65872,1.0,Kb1,Nab4
65873,1.0,Bxd5,cxd5
65874,1.0,Nxf7,Qc4
65875,1.0,Nd6+,Kc7
65876,1.0,Nxc4,Kb8
65877,1.0,Nxa5,bxa5
65878,1.0,Nc3,Rc8
65879,1.0,Nb5,Nxc2
65880,1.0,Rc1,Na3+
65881,1.0,Nxa3,Rc2
65882,1.0,Rxc2,Rc8
65883,1.0,Rgc1,Rxc2
65884,1.0,Rxc2,Bc6
65885,1.0,Qxa5,Kb7
65886,1.0,Qb4+,Kc7
65887,1.0,Nb5+,Kd8
65888,1.0,Qf8#,1-0
65889,1.0,d4,c5
65890,1.0,dxc5,Qa5+
65891,1.0,Bd2,Qxc5
65892,1.0,Nc3,Nc6
65893,1.0,e3,Nf6
65894,1.0,Nge2,e6
65895,1.0,Rg1,d5
65896,1.0,h3,Bd6
65897,1.0,Na4,Qb5
65898,1.0,b3,Nb4
65899,1.0,Nac3,Qd7
65900,1.0,a3,Nc6
65901,1.0,b4,b6
65902,1.0,Nb5,Bb8
65903,1.0,Ned4,a6
65904,1.0,Nxc6,Qxc6
65905,1.0,Nd4,Qd7
65906,1.0,b5,a5
65907,1.0,a4,O-O
65908,1.0,Nc6,Bb7
65909,1.0,Nxb8,Raxb8
65910,1.0,e4,Nxe4
65911,1.0,Bf4,Rbc8
65912,1.0,c4,Nc3
65913,1.0,Qd2,d4
65914,1.0,Be5,f6
65915,1.0,Bxd4,Ne4
65916,1.0,Qd3,e5
65917,1.0,Bxb6,Qe6
65918,0.0,,e4
65919,0.0,e5,Nf3
65920,0.0,f6,Bc4
65921,0.0,d6,Nc3
65922,0.0,Ne7,d3
65923,0.0,Nd7,Be3
65924,0.0,Nc6,O-O
65925,0.0,Be7,d4
65926,0.0,a6,d5
65927,0.0,b5,dxc6
65928,0.0,bxc4,cxd7+
65929,0.0,Bxd7,Qd5
65930,0.0,c6,Qxc4
65931,0.0,d5,exd5
65932,0.0,cxd5,Nxd5
65933,0.0,Bb5,Qc3
65934,0.0,Bxf1,Rxf1
65935,0.0,Qxd5,Qd3
65936,0.0,O-O-O,Qc3+
65937,0.0,Kb8,Nd2
65938,0.0,Rc8,Qa5
65939,1.0,d4,Nc6
65940,1.0,d5,Nb4
65941,1.0,c3,Na6
65942,1.0,b4,Nf6
65943,1.0,b5,Nc5
65944,1.0,Ba3,d6
65945,1.0,Bxc5,dxc5
65946,1.0,c4,c6
65947,1.0,Nd2,cxd5
65948,1.0,cxd5,Nxd5
65949,1.0,Nb3,c4
65950,1.0,Nc5,b6
65951,1.0,Na6,Bxa6
65952,1.0,bxa6,e6
65953,1.0,Rc1,Bb4+
65954,1.0,Qd2,Bxd2+
65955,1.0,Kxd2,c3+
65956,1.0,Ke1,O-O
65957,1.0,e3,Rc8
65958,1.0,Bb5,c2
65959,1.0,Ne2,Nb4
65960,1.0,Nd4,Nxa2
65961,1.0,Rxc2,Rxc2
65962,1.0,Nxc2,Qd5
65963,1.0,Be2,Rc8
65964,1.0,Rf1,Rxc2
65965,1.0,Bf3,Rc1+
65966,1.0,Ke2,Qc4+
65967,1.0,Kd2,Rxf1
65968,1.0,Be2,Qc1+
65969,1.0,Kd3,Qc3+
65970,1.0,Ke4,Rxf2
65971,1.0,Bf3,Rxf3
65972,1.0,Kxf3,b5
65973,1.0,Ke4,b4
65974,1.0,Kf4,b3
65975,1.0,g4,b2
65976,1.0,h4,b1=Q
65977,1.0,g5,Qf1+
65978,1.0,Ke4,Qb1+
65979,1.0,Kf3,Qf1+
65980,1.0,Ke4,Qf5#
65981,0.0,,e4
65982,0.0,e5,d4
65983,0.0,d6,dxe5
65984,0.0,dxe5,Nf3
65985,0.0,Qxd1+,Kxd1
65986,0.0,f6,Be3
65987,0.0,Bg4,c4
65988,0.0,Bxf3+,gxf3
65989,0.0,Nd7,Nc3
65990,0.0,O-O-O,Nd5
65991,0.0,Nc5,Kc2
65992,0.0,Na6,b4
65993,0.0,,e4
65994,0.0,e5,Qf3
65995,0.0,d6,d3
65996,0.0,f6,c3
65997,0.0,Nh6,h3
65998,0.0,Qe7,Be2
65999,0.0,Be6,a3
66000,0.0,Nd7,Qe3
66001,0.0,O-O-O,b4
66002,0.0,f5,Qxa7
66003,0.0,fxe4,dxe4
66004,0.0,g5,Bb5
66005,0.0,Nc5,Qa8#
66006,1.0,e4,e5
66007,1.0,d3,Nf6
66008,1.0,Ne2,Nc6
66009,1.0,Nd2,Bc5
66010,1.0,f3,d6
66011,1.0,a3,O-O
66012,1.0,b4,Bd4
66013,1.0,Nxd4,exd4
66014,1.0,Bb2,d5
66015,1.0,Rb1,dxe4
66016,1.0,Nxe4,h5
66017,1.0,Nxf6+,Qxf6
66018,1.0,Be2,Re8
66019,1.0,O-O,Qg6
66020,1.0,Re1,Bh3
66021,1.0,Bf1,Rxe1
66022,1.0,Qxe1,Nd8
66023,1.0,Bxd4,Ne6
66024,1.0,c4,Nxd4
66025,1.0,Qf2,Rd8
66026,1.0,Qg3,Qxg3
66027,1.0,hxg3,Bf5
66028,1.0,g4,hxg4
66029,1.0,fxg4,Bxg4
66030,1.0,Re1,Nc2
66031,1.0,Re7,Kf8
66032,1.0,Rxc7,Ke8
66033,1.0,Rxb7,g6
66034,1.0,Rxa7,Kf8
66035,1.0,c5,Kg7
66036,1.0,c6,Ne3
66037,1.0,Kf2,Nxf1
66038,1.0,Kxf1,Re8
66039,1.0,c7,g5
66040,1.0,b5,Kh6
66041,1.0,b6,Be6
66042,1.0,b7,f5
66043,1.0,b8=Q,Rxb8
66044,1.0,cxb8=Q,g4
66045,1.0,Qh8+,Kg5
66046,1.0,Qg7+,1-0
66047,0.0,,e4
66048,0.0,e5,Nf3
66049,0.0,d6,d4
66050,0.0,f6,dxe5
66051,0.0,dxe5,Qxd8+
66052,0.0,Kxd8,Nc3
66053,0.0,Bg4,Be2
66054,0.0,Bxf3,Bxf3
66055,0.0,Bb4,Bd2
66056,0.0,Bxc3,Bxc3
66057,0.0,Ne7,O-O-O+
66058,0.0,Nd7,Bg4
66059,0.0,Kc8,Rxd7
66060,0.0,f5,Rxe7
66061,0.0,fxg4,Rxg7
66062,0.0,a5,Bxe5
66063,0.0,Ra6,Rxc7+
66064,0.0,Kd8,Rxb7
66065,0.0,Re6,Bxh8
66066,0.0,Rxe4,Bc3
66067,0.0,Re2,Rf1
66068,0.0,Rxf2,Rxf2
66069,0.0,g3,hxg3
66070,0.0,Kc8,Rff7
66071,0.0,Kd8,Rxh7
66072,0.0,Kc8,Rbg7
66073,0.0,Kd8,Rh8#
66074,1.0,d4,d5
66075,1.0,e3,c6
66076,1.0,c3,e6
66077,1.0,Bd3,c5
66078,1.0,Ne2,cxd4
66079,1.0,exd4,Be7
66080,1.0,Be3,Bg5
66081,1.0,Nd2,Bxe3
66082,1.0,fxe3,Qg5
66083,1.0,h4,Qxe3
66084,1.0,Nf1,Qh6
66085,1.0,g4,Qf6
66086,1.0,g5,Qe7
66087,1.0,Qd2,Bd7
66088,1.0,O-O-O,Ba4
66089,1.0,b3,Bd7
66090,1.0,h5,f6
66091,1.0,g6,h6
66092,1.0,c4,dxc4
66093,1.0,bxc4,Qa3+
66094,1.0,Qb2,Qd6
66095,1.0,Qxb7,Qc6
66096,1.0,Qxa8,Qxa8
66097,1.0,Rg1,Ne7
66098,1.0,Nfg3,f5
66099,1.0,Nf4,Qf3
66100,1.0,Nfe2,Na6
66101,1.0,c5,Nb4
66102,1.0,Rgf1,Nxd3+
66103,1.0,Kd2,Qg4
66104,1.0,Kxd3,Bb5+
66105,1.0,Kd2,Bxe2
66106,1.0,Nxe2,Qxh5
66107,1.0,Rb1,Qg5+
66108,1.0,Nf4,O-O
66109,1.0,Kd3,Qg3+
66110,1.0,Kc4,Nxg6
66111,1.0,Nxe6,Qg2
66112,1.0,Nxf8,Qc2+
66113,1.0,Kd5,Nxf8
66114,0.0,,e4
66115,0.0,e5,Nf3
66116,0.0,d6,c3
66117,0.0,f6,d4
66118,0.0,Nd7,Be2
66119,0.0,Ne7,O-O
66120,0.0,g5,dxe5
66121,0.0,Nxe5,Nbd2
66122,0.0,Nxf3+,Nxf3
66123,0.0,g4,Nh4
66124,0.0,h5,Nf5
66125,0.0,Nxf5,exf5
66126,0.0,Bh6,Bxh6
66127,0.0,Rxh6,Bb5+
66128,0.0,Bd7,Re1+
66129,0.0,Kf8,Bxd7
66130,0.0,Qxd7,b4
66131,0.0,Re8,a4
66132,0.0,Qxf5,Rxe8+
66133,0.0,Kxe8,Qe1+
66134,0.0,Kf8,c4
66135,0.0,h4,g3
66136,0.0,hxg3,fxg3
66137,0.0,Qh5,Ra2
66138,0.0,d5,cxd5
66139,0.0,Qxd5,b5
66140,0.0,Qxa2,Qb4+
66141,0.0,Kg8,Qxg4+
66142,0.0,Kh7,h4
66143,0.0,Qd5,Kh2
66144,0.0,Qd2+,Kh3
66145,0.0,Qc1,Qf5+
66146,0.0,Rg6,Qh5+
66147,0.0,Kg7,Qf5
66148,0.0,,e4
66149,0.0,e5,Nf3
66150,0.0,d6,c3
66151,0.0,f6,d4
66152,0.0,Nd7,dxe5
66153,0.0,dxe5,Bc4
66154,0.0,Ne7,O-O
66155,0.0,Nb6,Bb3
66156,0.0,Qxd1,Rxd1
66157,0.0,Bg4,Nbd2
66158,0.0,Bxf3,Nxf3
66159,0.0,Rd8,Be3
66160,0.0,Rxd1+,Rxd1
66161,0.0,Nc6,Ba4
66162,0.0,Be7,Bxc6+
66163,0.0,bxc6,a3
66164,0.0,Nc4,Bxa7
66165,0.0,Nxb2,Rb1
66166,0.0,Bxa3,Nd2
66167,0.0,O-O,Nb3
66168,0.0,Nc4,Bc5
66169,0.0,Rd8,Bxa3
66170,0.0,Nxa3,Ra1
66171,0.0,Nc2,Rc1
66172,0.0,Rd2,Nxd2
66173,0.0,Nd4,cxd4
66174,0.0,exd4,Nb3
66175,0.0,d3,Rd1
66176,0.0,c5,Nxc5
66177,0.0,d2,Rxd2
66178,0.0,c6,Nb7
66179,0.0,g5,Rd8+
66180,0.0,Kf7,Nd6+
66181,0.0,Ke7,Rh8
66182,0.0,Kxd6,Rxh7
66183,0.0,Ke5,Rf7
66184,0.0,Kxe4,Rxf6
66185,0.0,Ke5,Rxc6
66186,0.0,Kf5,Rc5+
66187,0.0,Kg6,h3
66188,0.0,Kh5,f3
66189,0.0,Kh4,Kf2
66190,0.0,Kh5,g3
66191,0.0,Kg6,g4
66192,1.0,e4,e5
66193,1.0,d3,c5
66194,1.0,Be3,Nc6
66195,1.0,c4,a6
66196,1.0,Nd2,b5
66197,1.0,b3,h6
66198,1.0,Be2,Nf6
66199,1.0,Ngf3,Bd6
66200,1.0,O-O,O-O
66201,1.0,h3,Bc7
66202,1.0,Nh4,Nxe4
66203,1.0,dxe4,Qxh4
66204,1.0,Bxc5,d6
66205,1.0,Nf3,Qxe4
66206,1.0,Bxd6,Bxd6
66207,1.0,Qxd6,Bb7
66208,1.0,Rad1,Qxe2
66209,1.0,Rfe1,Qxa2
66210,1.0,Nxe5,Rad8
66211,1.0,Nxc6,Rxd6
66212,1.0,Rxd6,Qxb3
66213,1.0,Ne7+,Kh8
66214,1.0,Re3,Qxc4
66215,1.0,Nf5,Rc8
66216,1.0,Nxh6,gxh6
66217,1.0,Rxh6+,Kg7
66218,1.0,Rh4,Qxh4
66219,1.0,Rg3+,Kf8
66220,1.0,Rg4,Qf6
66221,1.0,g3,Rc1+
66222,1.0,Kh2,Qb2
66223,1.0,h4,Qxf2+
66224,1.0,Kh3,1-0
66225,0.0,,e4
66226,0.0,e5,Nf3
66227,0.0,f6,g3
66228,0.0,Ne7,Bg2
66229,0.0,Rg8,O-O
66230,0.0,h6,d4
66231,0.0,d6,dxe5
66232,0.0,dxe5,Qxd8+
66233,0.0,Kxd8,Rd1+
66234,0.0,Ke8,Be3
66235,0.0,Bg4,h3
66236,0.0,Bxf3,Bxf3
66237,0.0,Nd7,Nc3
66238,0.0,Rd8,Rd3
66239,0.0,Nc5,Rxd8+
66240,0.0,Kxd8,Bxc5
66241,0.0,Nc6,Bxf8
66242,0.0,Rxf8,Rd1+
66243,0.0,Ke8,Nd5
66244,0.0,Nb4,Nxc7+
66245,0.0,Kf7,Rd7+
66246,0.0,Kg8,Ne6
66247,0.0,Re8,Rxg7+
66248,0.0,Kh8,Bg4
66249,0.0,Nxc2,Bf5
66250,0.0,Ne1,Rh7+
66251,0.0,Kg8,Bg6
66252,0.0,Rxe6,f4
66253,0.0,Nf3+,Kf2
66254,0.0,Nd4,f5
66255,0.0,Rb6,Rd7
66256,0.0,Rxb2+,Ke3
66257,0.0,Rb3+,Kd2
66258,0.0,Nf3+,Kc2
66259,0.0,Nd4+,Kd2
66260,0.0,Rxg3,Rd8+
66261,0.0,Kg7,Rd7+
66262,0.0,Kf8,Rxb7
66263,0.0,Nf3+,Ke2
66264,0.0,Rxh3,Rxa7
66265,0.0,Nd4+,Kd2
66266,0.0,Rh4,Kc3
66267,0.0,Rxe4,Kc4
66268,0.0,Nxf5+,Kd5
66269,0.0,Rf4,Ke6
66270,0.0,Ng7+,Kd6
66271,0.0,e4,Ra8+
66272,0.0,Ne8+,Ke6
66273,1.0,e4,e5
66274,1.0,d3,Nc6
66275,1.0,f3,Nh6
66276,1.0,Bxh6,gxh6
66277,1.0,Nd2,h5
66278,1.0,Ne2,Be7
66279,1.0,g4,O-O
66280,1.0,Bg2,b6
66281,1.0,h3,h4
66282,1.0,O-O,Bb7
66283,1.0,Nc4,Nd4
66284,1.0,Nxd4,exd4
66285,1.0,Ne5,d6
66286,1.0,Nc4,b5
66287,1.0,Na5,Ba6
66288,1.0,Nc6,Qd7
66289,1.0,Nxe7+,Qxe7
66290,1.0,Qe2,d5
66291,1.0,c3,dxc3
66292,1.0,bxc3,b4
66293,1.0,cxb4,Rab8
66294,1.0,Rae1,Rxb4
66295,1.0,exd5,Qxe2
66296,1.0,Rxe2,Rd4
66297,1.0,Rd1,Rxd3
66298,1.0,Rxd3,Bxd3
66299,1.0,Re3,Bc4
66300,1.0,f4,Bxa2
66301,1.0,d6,cxd6
66302,1.0,Ra3,Rc8
66303,1.0,Rxa2,Rc1+
66304,1.0,Bf1,Kg7
66305,1.0,Rxa7,Kf6
66306,1.0,g5+,Kf5
66307,1.0,Ra4,d5
66308,1.0,Kf2,Rc3
66309,1.0,Ra7,Kg6
66310,1.0,Ra6+,Kh5
66311,1.0,Rf6,Rc7
66312,1.0,Rh6#,1-0
66313,0.0,,d3
66314,0.0,e5,e3
66315,0.0,d5,Nc3
66316,0.0,c6,Nf3
66317,0.0,f6,h4
66318,0.0,g5,g3
66319,0.0,h5,b3
66320,0.0,g4,a4
66321,0.0,gxf3,e4
66322,0.0,d4,Na2
66323,0.0,c5,Qxf3
66324,0.0,Ne7,g4
66325,0.0,Bxg4,Qg3
66326,0.0,Nd7,Be2
66327,0.0,Qc7,Bxg4
66328,0.0,hxg4,Qxg4
66329,0.0,Rg8,Qf5
66330,0.0,Nxf5,exf5
66331,0.0,O-O-O,h5
66332,0.0,Bg7,h6
66333,0.0,Bh8,h7
66334,0.0,Nf8,Bd2
66335,0.0,Nxh7,Ke2
66336,0.0,Ng5,Rag1
66337,0.0,Ne4,Rxg8
66338,0.0,Rxg8,b4
66339,0.0,Nxd2,Kxd2
66340,0.0,Qg7,bxc5
66341,0.0,Qg5+,Ke1
66342,0.0,Qg2,Rf1
66343,0.0,Qh2,c6
66344,0.0,bxc6,Nc1
66345,0.0,Rg1,Ne2
66346,0.0,Rxf1+,Kxf1
66347,0.0,Qh3+,Ke1
66348,0.0,Qxf5,f4
66349,0.0,exf4,c4
66350,0.0,f3,Nxd4
66351,0.0,f2+,Kf1
66352,0.0,Qf4,Ne2
66353,0.0,Qf3,a5
66354,0.0,f5,a6
66355,0.0,Bf6,d4
66356,0.0,Bh4,d5
66357,0.0,Qh1+,Ng1
66358,0.0,,c4
66359,0.0,e5,Nc3
66360,0.0,f6,Nf3
66361,0.0,d6,e3
66362,0.0,Bd7,d4
66363,0.0,Be7,Bd3
66364,0.0,Nc6,O-O
66365,0.0,f5,dxe5
66366,0.0,Nxe5,Nxe5
66367,0.0,dxe5,Be2
66368,0.0,f4,e4
66369,0.0,g5,Nd5
66370,0.0,Nf6,Nxe7
66371,0.0,Qxe7,Bd2
66372,0.0,O-O-O,Bc3
66373,0.0,Nxe4,Bd2
66374,0.0,Nxd2,Qxd2
66375,0.0,Bb5,Qc3
66376,0.0,a6,cxb5
66377,0.0,axb5,Rfd1
66378,0.0,Rxd1+,Rxd1
66379,0.0,Rd8,Rxd8+
66380,0.0,Qxd8,Qxe5
66381,0.0,b6,h3
66382,0.0,Qd2,Qxb5
66383,0.0,Qe1+,Kh2
66384,0.0,Qxf2,Qe8+
66385,0.0,Kb7,Qe4+
66386,0.0,Ka7,Qf3
66387,0.0,Qd4,Qa3+
66388,0.0,Kb8,Ba6
66389,0.0,Qd6,Qxd6
66390,0.0,cxd6,Bd3
66391,0.0,d5,Bxh7
66392,0.0,d4,Kg1
66393,0.0,d3,Bxd3
66394,0.0,Kc7,b3
66395,0.0,Kd6,a4
66396,0.0,Kc5,Kf2
66397,0.0,Kb4,Bc2
66398,0.0,Kc3,Bd1
66399,0.0,Kb4,Ke2
66400,0.0,b5,Kd3
66401,0.0,bxa4,bxa4
66402,0.0,Ka5,Ke4
66403,0.0,Kb6,Kf5
66404,0.0,f3,gxf3
66405,0.0,g4,fxg4
66406,0.0,Kc5,g5
66407,0.0,Kd4,g6
66408,0.0,Ke3,g7
66409,0.0,Kd2,g8=Q
66410,0.0,Kxd1,Qg1+
66411,0.0,Ke2,h4
66412,0.0,Kd3,h5
66413,0.0,Kc4,h6
66414,0.0,Kb4,h7
66415,0.0,Kxa4,h8=Q
66416,0.0,Kb4,Qh4+
66417,0.0,Kb5,Qb1+
66418,0.0,Kc5,Qhb4+
66419,0.0,Kd5,Q1e4#
66420,1.0,e4,e5
66421,1.0,d3,d6
66422,1.0,Ne2,Nc6
66423,1.0,Be3,Nf6
66424,1.0,Nd2,Be7
66425,1.0,Ng3,O-O
66426,1.0,Be2,Be6
66427,1.0,O-O,Qd7
66428,1.0,c4,Bh3
66429,1.0,Bf3,Bxg2
66430,1.0,Bxg2,Ng4
66431,1.0,Bh3,Nb4
66432,1.0,Bxg4,1-0
66433,1.0,e4,d5
66434,1.0,exd5,Qxd5
66435,1.0,Ne2,Qe6
66436,1.0,Rg1,Qe5
66437,1.0,d4,Qxh2
66438,1.0,g3,Nf6
66439,1.0,Nec3,Ng4
66440,1.0,Bf4,Qxf2#
66441,1.0,d4,d5
66442,1.0,e3,Nc6
66443,1.0,c3,e5
66444,1.0,Bd2,Bf5
66445,1.0,Bb5,Qd7
66446,1.0,Bxc6,Qxc6
66447,1.0,Na3,e4
66448,1.0,h3,Bxa3
66449,1.0,bxa3,Nf6
66450,1.0,g4,Bd7
66451,1.0,Ne2,O-O-O
66452,1.0,O-O,h5
66453,1.0,Ng3,hxg4
66454,1.0,hxg4,Bxg4
66455,1.0,Qc1,Bf3
66456,1.0,Nf5,Qe6
66457,1.0,Ng3,Qh3
66458,1.0,Qb2,Qg2#
66459,0.0,,e4
66460,0.0,e5,Nf3
66461,0.0,f6,d4
66462,0.0,d6,Bb5+
66463,0.0,Nd7,O-O
66464,0.0,a6,Bxd7+
66465,0.0,Bxd7,Be3
66466,0.0,Bb5,Re1
66467,0.0,Be7,Nbd2
66468,0.0,Nh6,Bxh6
66469,0.0,gxh6,c4
66470,0.0,Rg8,g3
66471,0.0,Qd7,cxb5
66472,0.0,axb5,b3
66473,0.0,O-O-O,a4
66474,0.0,c6,axb5
66475,0.0,cxb5,Ra8+
66476,0.0,Kc7,Rxd8
66477,0.0,Qxd8,Qc1+
66478,0.0,Kb8,h4
66479,0.0,exd4,Nxd4
66480,0.0,f5,Nxf5
66481,0.0,Bxh4,Nxh4
66482,0.0,Qxh4,Nf3
66483,0.0,Qg4,Qc3
66484,0.0,h5,Kf1
66485,0.0,Qh3+,Ke2
66486,0.0,Rf8,Rc1
66487,0.0,Qg4,Kd2
66488,0.0,Qxe4,Re1
66489,0.0,Qd5+,Qd3
66490,0.0,Qc6,Re6
66491,0.0,Rxf3,Rxd6
66492,0.0,Rxd3+,Rxd3
66493,0.0,Qh6+,f4
66494,0.0,h4,gxh4
66495,0.0,Qxf4+,Re3
66496,0.0,Qxh4,Re8+
66497,0.0,Ka7,Kc3
66498,0.0,Qf6+,Kb4
66499,0.0,Qd6+,Kxb5
66500,1.0,e4,e5
66501,1.0,d3,h6
66502,1.0,f3,Nf6
66503,1.0,Be3,Nc6
66504,1.0,Nd2,Bb4
66505,1.0,Qe2,d6
66506,1.0,O-O-O,Be6
66507,1.0,Nh3,Bxa2
66508,1.0,c3,Ba5
66509,1.0,b4,Bb6
66510,1.0,Bxb6,axb6
66511,1.0,Nc4,Bxc4
66512,1.0,dxc4,O-O
66513,1.0,Qb2,Qe7
66514,1.0,b5,Ra7
66515,1.0,Bd3,Rfa8
66516,1.0,bxc6,Ra2
66517,1.0,Qb3,R8a3
66518,1.0,Qb4,bxc6
66519,1.0,Rd2,Ra1+
66520,1.0,Bb1,c5
66521,1.0,Qb5,Rxc3+
66522,1.0,Rc2,Rca3
66523,1.0,Nf2,Qd7
66524,1.0,Qxd7,Nxd7
66525,1.0,Nd3,Nb8
66526,1.0,Rd1,Nc6
66527,1.0,Kd2,Nd4
66528,1.0,Ra2,R1xa2+
66529,1.0,Bxa2,Rxa2+
66530,1.0,Ke1,Re2+
66531,1.0,Kf1,g5
66532,1.0,Nc1,Rc2
66533,1.0,Nb3,Rxc4
66534,1.0,Nxd4,exd4
66535,1.0,Ra1,b5
66536,1.0,Ra8+,Kg7
66537,1.0,Rc8,Rc1+
66538,1.0,Kf2,b4
66539,1.0,Rxc7,b3
66540,1.0,e5,dxe5
66541,1.0,Rxc5,Rxc5
66542,1.0,Ke2,b2
66543,1.0,Kd3,b1=Q+
66544,1.0,Ke2,Qb3
66545,1.0,Kf2,Rc2+
66546,1.0,Kg3,Qb2
66547,1.0,h3,Rxg2#
66548,0.0,,e3
66549,0.0,e5,d4
66550,0.0,exd4,exd4
66551,0.0,Qe7+,Ne2
66552,0.0,Qb4+,c3
66553,0.0,Qd6,g3
66554,0.0,Na6,Bg2
66555,0.0,Rb8,O-O
66556,0.0,b6,Re1
66557,0.0,Bb7,Bxb7
66558,0.0,Rxb7,Bf4
66559,0.0,Qc6,Na3
66560,0.0,Bd6,Bxd6
66561,0.0,Qxd6,d5
66562,0.0,Ne7,Nf4
66563,0.0,O-O,Nc4
66564,0.0,Qc5,b3
66565,0.0,Nxd5,Nxd5
66566,0.0,c6,Ne7+
66567,0.0,Kh8,Nd6
66568,0.0,Rbb8,Rc1
66569,0.0,Nc7,b4
66570,0.0,Qd5,Qxd5
66571,0.0,cxd5,Nxd5
66572,0.0,Nxd5,Nb5
66573,0.0,Rbe8,Rxe8
66574,0.0,Rxe8,Nxa7
66575,0.0,h6,Rd1
66576,0.0,Nxc3,Rxd7
66577,0.0,Re1+,Kg2
66578,0.0,Ne4,Re7
66579,0.0,f6,f3
66580,0.0,Re2+,Kh3
66581,0.0,Nf2+,Kh4
66582,0.0,Rxe7,Nc6
66583,0.0,Re2,a4
66584,0.0,Nd3,Nd4
66585,0.0,Ra2,a5
66586,0.0,Nxb4,axb6
66587,0.0,Ra4,Nc6
66588,0.0,Nxc6+,Kh5
66589,0.0,Ra5+,Kg6
66590,0.0,Ne5+,Kh5
66591,0.0,Nxf3+,Kg6
66592,0.0,Nxh2,Kf7
66593,0.0,Ng4,Ke7
66594,0.0,Ne5,Kd6
66595,0.0,Nc4+,Kc6
66596,0.0,Nxb6,Kxb6
66597,0.0,Rg5,Kc7
66598,0.0,Rxg3,Kd7
66599,0.0,Rd3+,Ke7
66600,0.0,f5,Kf7
66601,0.0,f4,Ke6
66602,0.0,f3,Ke5
66603,0.0,f2,Ke4
66604,0.0,Ra3,Kf4
66605,1.0,e4,e5
66606,1.0,d3,Nf6
66607,1.0,f3,Bc5
66608,1.0,Bg5,O-O
66609,1.0,Bxf6,Qxf6
66610,1.0,Ne2,Nc6
66611,1.0,Nd2,Re8
66612,1.0,c3,a6
66613,1.0,b4,Ba7
66614,1.0,a4,b6
66615,1.0,b5,axb5
66616,1.0,axb5,Na5
66617,1.0,d4,exd4
66618,1.0,cxd4,Bb7
66619,1.0,e5,Qg6
66620,1.0,Nc1,d6
66621,1.0,Bd3,Qxg2
66622,1.0,Rf1,dxe5
66623,1.0,dxe5,Rxe5+
66624,1.0,Ne2,Bxf3
66625,1.0,Nxf3,Rae8
66626,1.0,Nxe5,Rxe5
66627,1.0,Rc1,c5
66628,1.0,bxc6,Nxc6
66629,1.0,Rxc6,Qxc6
66630,1.0,Qa1,Bb8
66631,1.0,Qa2,Qc1+
66632,1.0,Kf2,Qe3+
66633,1.0,Kg2,Rg5+
66634,1.0,Ng3,Qxd3
66635,1.0,Qxf7+,1-0
66636,0.0,,e4
66637,0.0,e5,Bc4
66638,0.0,f6,Nc3
66639,0.0,a6,d3
66640,0.0,b5,Bb3
66641,0.0,Bb7,Nf3
66642,0.0,d6,Be3
66643,0.0,Nd7,Bxg8
66644,0.0,Rxg8,Qd2
66645,0.0,Be7,a3
66646,0.0,Nc5,b4
66647,0.0,Na4,Nxa4
66648,0.0,bxa4,c4
66649,0.0,g5,h3
66650,0.0,h5,g4
66651,0.0,h4,Qb2
66652,0.0,c5,Nh2
66653,0.0,cxb4,axb4
66654,0.0,Rb8,Rxa4
66655,0.0,Qd7,b5
66656,0.0,axb5,cxb5
66657,0.0,Bxe4,dxe4
66658,0.0,Rxb5,Ra8+
66659,0.0,Kf7,Qa2+
66660,0.0,Qe6,Qxe6+
66661,0.0,Kxe6,Rxg8
66662,0.0,Rb1+,Ke2
66663,0.0,Rxh1,Nf1
66664,0.0,Rxh3,Rg7
66665,0.0,Bf8,Rh7
66666,0.0,Be7,f3
66667,0.0,Bd8,Kf2
66668,0.0,Ba5,Kg2
66669,0.0,Rxf3,Kxf3
66670,0.0,d5,Bd2
66671,0.0,d4,Bxa5
66672,0.0,d3,Ke3
66673,0.0,f5,exf5+
66674,0.0,Kf6,Nd2
66675,0.0,e4,Rh8
66676,0.0,Ke5,Nxe4
66677,0.0,d2,Nxd2
66678,0.0,h3,Rxh3
66679,0.0,Kf6,Rh5
66680,0.0,Kg7,Rxg5+
66681,0.0,Kf6,Kf4
66682,0.0,Kf7,Ne4
66683,0.0,Ke7,Bb4+
66684,0.0,Kf7,Rg6
66685,0.0,Ke8,Ke5
66686,0.0,Kf7,Kd5
66687,0.0,Ke8,Ke6
66688,0.0,Kd8,Kd6
66689,0.0,Ke8,Kc6
66690,0.0,Kf7,Rh6
66691,0.0,Kg7,Rg6+
66692,0.0,Kh7,g5
66693,0.0,Kh8,Rh6+
66694,0.0,Kg7,f6+
66695,0.0,Kf7,Bc3
66696,0.0,Ke6,Bd2
66697,0.0,Kf5,f7
66698,0.0,Kxe4,f8=Q
